Point,DATE,LHS_RMS,80th_LHS_RMS,delta_LHS,RHS_RMS,80th_RHS_RMS,delta_RHS,Remarks
CHH73B,2020-12-02,2.2272858330296854,2.792459486,0.5651736529703144,3.063696341609958,3.914257814,0.8505614723900421,
CHH73B,2020-12-03,2.0438303569375855,2.46895437,0.42512401306241454,2.7672322527668625,3.3192871100000003,0.5520548572331379,
CHH73B,2020-12-04,2.0634575963851702,2.516757722,0.4533001256148297,2.7316239424875555,3.2587928760000002,0.5271689335124448,
CHH73B,2020-12-05,2.0587534099960547,2.40949154,0.35073813000394516,2.870779147485958,3.6044235240000004,0.7336443765140426,
CHH73B,2020-12-06,2.2778486447114474,2.72258949,0.4447408452885524,3.170131921594865,3.66864944,0.4985175184051349,
CHH73B,2020-12-07,2.1482232556910366,2.493797252,0.34557399630896324,2.9520611544511817,3.677508166,0.7254470115488183,
CHH73B,2020-12-08,2.251553109239853,2.8017909559999996,0.5502378467601465,3.043967634893171,3.641951272,0.5979836371068292,
CHH73B,2020-12-09,2.2292822651636404,2.75881386,0.5295315948363597,3.0399700585080613,3.753282262,0.7133122034919386,
CHH73B,2020-12-10,2.1736150431049666,2.6559758700000002,0.4823608268950337,3.023498893365207,3.7982121940000004,0.7747133006347933,
CHH73B,2020-12-11,2.106575365757989,2.684798006,0.5782226402420108,2.8660383405748298,3.7018693480000002,0.8358310074251705,
CHH73B,2020-12-12,2.4922576612240666,2.934456256,0.44219859477593326,3.4274397702995225,4.1133667,0.6859269297004777,
CHH73B,2020-12-13,2.4516549625698048,2.9719054220000003,0.5202504594301955,3.3204024140220074,3.942955684,0.6225532699779928,
CHH73B,2020-12-14,2.1514532579166623,2.6860591400000002,0.5346058820833379,2.918440255292116,3.6836644179999998,0.765224162707884,
CHH73B,2020-12-15,2.0756641494147003,2.543049666,0.4673855165852996,2.8778251798690935,3.6183382500000003,0.7405130701309068,
CHH73B,2020-12-16,2.092572176763604,2.479321388,0.38674921123639594,2.87703050854222,3.457183508,0.5801529994577801,
CHH73B,2020-12-17,2.0535576072906108,2.514131542,0.4605739347093891,2.8250088258366555,3.517869808,0.6928609821633445,
CHH73B,2020-12-18,2.1878175656523786,2.6413293820000003,0.4535118163476217,2.9806853322880436,3.670192484,0.6895071517119566,
CHH73B,2020-12-19,2.33488254597194,2.674557112,0.33967456602806,3.249299204075519,3.8381379640000004,0.5888387599244815,
CHH73B,2020-12-20,2.3063576257717266,2.6065762980000002,0.3002186722282736,3.2888851461594544,3.7231078139999996,0.4342226678405452,
CHH73B,2020-12-21,2.0482780977768025,2.361447526,0.3131694282231976,2.910314157270972,3.4228920900000004,0.5125779327290285,
CHH73B,2020-12-22,2.021256148317349,2.393831392,0.37257524368265127,2.833264176422893,3.534093142,0.7008289655771072,
CHH73B,2020-12-23,2.0999985771470846,2.4799238179999996,0.379925240852915,2.9725063050993925,3.6053097760000004,0.6328034709006078,
CHH73B,2020-12-24,2.0667080522223507,2.366727928,0.3000198757776493,2.9526701086970224,3.513824082,0.5611539733029778,
CHH73B,2020-12-25,2.2608856604177805,2.5905296820000006,0.32964402158222006,3.271629254743741,3.8667003600000003,0.5950711052562592,
CHH73B,2020-12-26,2.221442920385252,2.7580976020000003,0.5366546816147482,3.1790555978182335,3.8332467560000003,0.6541911581817668,
CHH73B,2020-12-27,2.3760744986997864,2.75597057,0.37989607130021374,3.5626414802908637,4.191646764,0.629005283709136,
CHH73B,2020-12-28,1.9550115440659488,2.405989268,0.4509777239340511,2.8148979642116947,3.6609591019999996,0.8460611377883049,
CHH73B,2020-12-29,2.072056237708717,2.514987038,0.44293080029128307,3.0038170148371535,3.811063054,0.8072460391628464,
CHH73B,2020-12-30,1.946503614687842,2.414700174,0.468196559312158,2.7672023639345165,3.4439965200000007,0.6767941560654842,
CHH73B,2020-12-31,2.1273128374885117,2.59233694,0.4650241025114883,3.0820839028674767,3.821680496,0.7395965931325232,
CHH73B,2021-01-01,2.234165157072347,2.497986798,0.2638216409276528,3.2838862214612807,3.791189148,0.5073029265387192,
CHH73B,2021-01-02,2.3234458212948885,2.7892197100000002,0.4657738887051117,3.4005086548506105,4.077464104,0.6769554491493892,
CHH73B,2021-01-03,2.2837058682069635,2.5542436100000003,0.2705377417930368,3.2968591570904446,3.980336094,0.6834769369095555,
CHH73B,2021-01-04,2.053539523993085,2.5693201020000003,0.5157805780069151,2.9028268433366824,3.548057794,0.6452309506633176,
CHH73B,2021-01-05,2.0273014321628233,2.493167826,0.46586639383717676,2.8565469680554445,3.6635563340000004,0.8070093659445559,
CHH73B,2021-01-06,2.108269160550726,2.504991438,0.3967222774492738,2.9497789290313468,3.6052350980000005,0.6554561689686538,
CHH73B,2021-01-07,2.1524067175468224,2.7138202199999997,0.5614135024531772,3.03259407200665,3.91313791,0.8805438379933501,
CHH73B,2021-01-08,2.232411989772259,2.702480794,0.4700688042277408,3.1862923580891422,3.921236804,0.7349444459108576,
CHH73B,2021-01-09,2.261461795181154,2.675527142000001,0.4140653468188469,3.172629721824086,3.828140166,0.6555104441759139,
CHH73B,2021-01-10,2.3780448797449796,2.7550030220000004,0.3769581422550208,3.39454468954258,3.9550149880000003,0.5604702984574201,
CHH73B,2021-01-11,2.0729979922907535,2.4739922520000004,0.40099425970924685,2.949774185285528,3.664738706,0.7149645207144721,
CHH73B,2021-01-12,2.0491867610637318,2.5723035800000003,0.5231168189362685,2.879476183641739,3.5901271300000004,0.7106509463582613,
CHH73B,2021-01-13,2.098706886746524,2.45355077,0.35484388325347593,2.9451973582176176,3.5548015079999997,0.6096041497823821,
CHH73B,2021-01-14,2.051098726899696,2.440972564,0.3898738371003039,2.872959298380165,3.578092764,0.7051334656198351,
CHH73B,2021-01-15,2.1583186942454176,2.5177103020000002,0.3593916077545827,3.015083625764572,3.720837638,0.705754012235428,
CHH73B,2021-01-16,2.3225140368822332,2.6589904760000005,0.33647643911776726,3.2376334425265263,3.893499084,0.6558656414734738,
CHH73B,2021-01-17,2.430567204963099,2.730345152,0.2997779470369011,3.4641091595473674,4.044184592000001,0.5800754324526332,
CHH73B,2021-01-18,2.178541693853811,2.4927892700000003,0.31424757614618937,3.04916734709099,3.6207829920000005,0.5716156449090106,
CHH73B,2021-01-19,2.0804350471479385,2.490761612,0.41032656485206154,2.8958547028552744,3.639362052,0.7435073491447257,
CHH73B,2021-01-20,2.1813200895988216,2.6090410219999995,0.4277209324011779,3.1087823338308933,3.8082463239999997,0.6994639901691064,
CHH73B,2021-01-21,2.058987722151201,2.390036296,0.3310485738487987,2.9304617530466945,3.501668692,0.5712069389533054,
CHH73B,2021-01-22,2.090588084932662,2.421209046,0.33062096106733785,2.9741102475470904,3.750722168,0.7766119204529094,
CHH73B,2021-01-23,2.2084701557884125,2.5349928860000004,0.32652273021158784,3.242923527786274,3.9431351660000002,0.7002116382137262,
CHH73B,2021-01-24,2.3355163116445152,2.62521105,0.28969473835548465,3.500307691075069,4.057590202,0.5572825109249311,
CHH73B,2021-01-25,2.063547231601011,2.465677264,0.4021300323989889,2.960003883337496,3.6836576500000002,0.7236537666625042,
CHH73B,2021-01-26,2.1349160133999563,2.5570744,0.42215838660004357,3.033384440781911,3.788563634,0.7551791932180891,
CHH73B,2021-01-27,2.0121196690605747,2.381231502,0.3691118329394252,2.85048342179555,3.591776614,0.7412931922044499,
CHH73B,2021-01-28,2.093821225016697,2.5277972259999997,0.4339760009833027,3.043772064924216,3.9065687660000004,0.8627967010757844,
CHH73B,2021-01-29,1.99006625694166,2.388118508,0.39805225105833975,2.8772115376664775,3.5991353060000004,0.7219237683335229,
CHH73B,2021-01-30,2.1865336679574865,2.646388528,0.45985486004251364,3.1585870409256205,4.02425585,0.8656688090743798,
CHH73B,2021-01-31,2.3064851248405036,2.6090340600000004,0.30254893515949677,3.397378860083489,3.9233706480000006,0.5259917879165115,
CHH73B,2021-02-01,2.2187920276616637,2.682128188,0.46333616033833636,3.1856004152104482,3.9027716619999997,0.7171712467895515,
CHH73B,2021-02-02,2.1931088602961983,2.60185347,0.40874460970380166,3.1378888791906254,3.975364206,0.8374753268093746,
CHH73B,2021-02-03,2.161139526475879,2.6001122480000003,0.4389727215241215,3.0570407164671876,3.7624515100000004,0.7054107935328129,
CHH73B,2021-02-04,2.163783349549719,2.615718986,0.4519356364502811,3.0633868798446366,3.8503901,0.7870032201553632,
CHH73B,2021-02-05,2.193150286126075,2.53830271,0.345152423873925,3.1079817392265094,3.7769677660000003,0.6689860267734908,
CHH73B,2021-02-06,2.278576554420881,2.55918598,0.28060942557911916,3.3490307154343064,4.00886822,0.6598375045656937,
CHH73B,2021-02-07,2.2353250283769848,2.59864759,0.36332256162301535,3.227607493525347,3.9721458,0.7445383064746527,
CHH73B,2021-02-08,2.13148200067615,2.448218534,0.3167365333238501,,,,Number of data in RHS is 0; 
CHH73B,2021-02-09,2.1630723328103554,2.442430496,0.2793581631896447,,,,Number of data in RHS is 0; 
CHH73B,2021-02-10,2.1772036202354963,2.638200954,0.4609973337645039,,,,Number of data in RHS is 0; 
CHH73B,2021-02-11,2.13782683995665,2.5733381740000003,0.4355113340433503,,,,Number of data in RHS is 0; 
CHH73B,2021-02-12,2.3348620019205666,2.657735156,0.3228731540794336,,,,Number of data in RHS is 0; 
CHH73B,2021-02-13,2.349519523807793,2.651397088,0.3018775641922069,,,,Number of data in RHS is 0; 
CHH73B,2021-02-14,2.2633412000902284,2.5316369080000003,0.26829570790977186,,,,Number of data in RHS is 0; 
CHH73B,2021-02-15,2.376581605985349,2.553553054,0.17697144801465114,,,,Number of data in RHS is 0; 
CHH73B,2021-02-16,2.153076927076083,2.534559204,0.3814822769239168,,,,Number of data in RHS is 0; 
CHH73B,2021-02-17,2.1215494061799243,2.5326025000000003,0.41105309382007604,,,,Number of data in RHS is 0; 
CHH73B,2021-02-18,2.144281371885557,2.4795419200000004,0.3352605481144435,,,,Number of data in RHS is 0; 
CHH73B,2021-02-19,2.244811922185664,2.6319443680000005,0.38713244581433637,,,,Number of data in RHS is 0; 
CHH73B,2021-02-20,2.3867794588503553,2.70436225,0.3175827911496447,,,,Number of data in RHS is 0; 
CHH73B,2021-02-21,2.4006978940295287,2.6792167680000003,0.2785188739704716,,,,Number of data in RHS is 0; 
CHH73B,2021-02-22,2.201878583193314,2.583590456,0.38171187280668617,,,,Number of data in RHS is 0; 
CHH73B,2021-02-23,2.324292079227185,2.693897292,0.3696052127728149,,,,Number of data in RHS is 0; 
CHH73B,2021-02-24,2.209922738148427,2.5428436800000003,0.3329209418515733,,,,Number of data in RHS is 0; 
CHH73B,2021-02-25,2.1846940983942535,2.489151334,0.30445723560574667,,,,Number of data in RHS is 0; 
CHH73B,2021-02-26,2.2655160296479675,2.55405207,0.2885360403520325,,,,Number of data in RHS is 0; 
CHH73B,2021-02-27,2.333050700281062,2.6711795840000003,0.33812888371893823,,,,Number of data in RHS is 0; 
CHH73B,2021-02-28,2.451032510730024,2.811584136,0.36055162526997586,,,,Number of data in RHS is 0; 
CHH73B,2021-03-01,2.267294470544184,2.580385732,0.3130912614558157,,,,Number of data in RHS is 0; 
CHH73B,2021-03-02,2.333600837518476,2.7065495999999998,0.37294876248152375,,,,Number of data in RHS is 0; 
CHH73B,2021-03-03,2.199214098825537,2.5955217399999997,0.3963076411744626,,,,Number of data in RHS is 0; 
CHH73B,2021-03-04,2.1760563186918316,2.5383769540000003,0.3623206353081687,,,,Number of data in RHS is 0; 
CHH73B,2021-03-05,2.2092383687337485,2.528277064,0.3190386952662516,,,,Number of data in RHS is 0; 
CHH73B,2021-03-06,2.2650808157036573,2.54804969,0.28296887429634277,,,,Number of data in RHS is 0; 
CHH73B,2021-03-07,2.3155215139125653,2.59411392,0.2785924060874345,,,,Number of data in RHS is 0; 
CHH73B,2021-03-08,2.2426209293205073,2.5780311080000002,0.33541017867949297,,,,Number of data in RHS is 0; 
CHH73B,2021-03-09,2.2144302640617473,2.5838840980000004,0.36945383393825315,,,,Number of data in RHS is 0; 
CHH73B,2021-03-10,2.3008919420194895,2.641757964,0.3408660219805104,,,,Number of data in RHS is 0; 
CHH73B,2021-03-11,2.3021478543667566,2.6939274280000003,0.39177957363324367,,,,Number of data in RHS is 0; 
CHH73B,2021-03-12,2.391029304438462,2.781072186,0.39004288156153777,,,,Number of data in RHS is 0; 
CHH73B,2021-03-13,2.431847540682956,2.7092578400000003,0.2774102993170442,,,,Number of data in RHS is 0; 
CHH73B,2021-03-14,2.5009883121882543,2.8347204219999997,0.3337321098117454,,,,Number of data in RHS is 0; 
CHH73B,2021-03-15,2.1916082665528083,2.5861362939999997,0.3945280274471914,,,,Number of data in RHS is 0; 
CHH73B,2021-03-16,2.235244334637744,2.63907824,0.40383390536225594,,,,Number of data in RHS is 0; 
CHH73B,2021-03-17,2.332579422896135,2.7005872280000003,0.3680078051038653,,,,Number of data in RHS is 0; 
CHH73B,2021-03-18,2.278320269260258,2.6756756800000003,0.39735541073974234,,,,Number of data in RHS is 0; 
CHH73B,2021-03-19,2.254369214908113,2.683636286,0.4292670710918869,,,,Number of data in RHS is 0; 
CHH73B,2021-03-20,2.434057658281256,2.77780318,0.34374552171874395,,,,Number of data in RHS is 0; 
CHH73B,2021-03-21,2.4110914035240185,2.74679332,0.3357019164759816,,,,Number of data in RHS is 0; 
CHH73B,2021-03-22,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-23,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-24,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-25,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-26,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-27,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-28,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-29,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-30,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-03-31,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-01,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-02,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-03,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-04,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-05,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-06,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-07,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-08,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-09,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-10,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-11,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-12,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-13,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-14,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-15,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-16,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-17,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-18,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-19,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-20,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-21,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH73B,2021-04-22,2.0919911450170607,2.581215716,0.48922457098293926,2.7468906212245474,3.447169348,0.7002787267754527,
CHH73B,2021-04-23,2.080627992722104,2.5236856899999998,0.4430576972778959,2.7411691488485226,3.432419488,0.6912503391514773,
CHH73B,2021-04-24,2.1353995320305628,2.5386138,0.40321426796943705,2.961403228276181,3.5467608,0.5853575717238191,
CHH73B,2021-04-25,2.2878554550134105,2.656245234,0.36838977898658953,3.2022846937292653,3.7910523439999997,0.5887676502707344,
CHH73B,2021-04-26,2.074695742560513,2.562807178,0.4881114354394871,2.829302298184379,3.556327626,0.7270253278156207,
CHH73B,2021-04-27,2.082765042232763,2.54911232,0.46634727776723706,2.8085110225313414,3.477591272,0.6690802494686587,
CHH73B,2021-04-28,2.1050228063500263,2.5842757659999998,0.4792529596499735,2.7570924126733862,3.457074974,0.699982561326614,
CHH73B,2021-04-29,2.088423377971184,2.539275028,0.4508516500288162,2.7642830645943683,3.461672064,0.6973889994056317,
CHH73B,2021-04-30,2.0150864031791786,2.468287228,0.45320082482082125,2.7161881531689405,3.425743774,0.7095556208310594,
CHH73B,2021-05-01,2.230198733613082,2.615363072,0.3851643383869181,3.1374094687260996,3.73466506,0.5972555912739006,
CHH73B,2021-05-02,2.2428822910913615,2.70898085,0.4660985589086386,3.1395977760695675,3.751936194,0.6123384179304323,
CHH73B,2021-05-03,2.1617170598104525,2.63207011,0.47035305018954743,2.881575473794867,3.57141733,0.6898418562051329,
CHH73B,2021-05-04,2.081564176683543,2.62998977,0.5484255933164568,2.745596431302322,3.56522288,0.8196264486976781,
CHH73B,2021-05-05,2.1192254673634756,2.629439358,0.5102138906365243,2.841170170363975,3.654707288,0.8135371176360251,
CHH73B,2021-05-06,2.1558641847002833,2.6666463819999997,0.5107821972997164,2.849284237741524,3.551705264,0.702421026258476,
CHH73B,2021-05-07,2.1334578256777754,2.6135286300000002,0.4800708043222248,2.800408574631849,3.539765926,0.7393573513681511,
CHH73B,2021-05-08,1.934128593614391,2.3272999780000005,0.3931713843856095,2.7024352438238277,3.262508774,0.5600735301761723,
CHH73B,2021-05-09,2.006149762291073,2.3721217660000002,0.36597200370892713,2.997057880214938,3.482447008,0.4853891277850617,
CHH73B,2021-05-10,1.94027975152993,2.363398264,0.42311851247007026,2.6409914103574192,3.3522635459999996,0.7112721356425804,
CHH73B,2021-05-11,1.967075254307606,2.410636806,0.44356155169239386,2.700549076284189,3.386819076,0.6862699997158113,
CHH73B,2021-05-12,2.040928838938522,2.49104395,0.45011511106147806,2.8431397134673886,3.4458303,0.6026905865326113,
CHH73B,2021-05-13,1.9364645946311627,2.4579804899999997,0.521515895368837,2.5831085521505734,3.399399902,0.8162913498494264,
CHH73B,2021-05-14,2.037476900731164,2.4906735380000002,0.4531966372688361,2.790648562532595,3.5034905920000003,0.7128420294674052,
CHH73B,2021-05-15,1.9918851666227482,2.45956707,0.4676819033772517,2.866134452834404,3.55247402,0.6863395671655961,
CHH73B,2021-05-16,1.8924087980051614,2.170554876,0.2781460779948388,2.97237156289914,3.3145668059999998,0.3421952431008597,
CHH73B,2021-05-17,2.0315983631941528,2.50559244,0.47399407680584726,2.734333214090497,3.509388114,0.7750548999095033,
CHH73B,2021-05-18,2.0635777820456784,2.492621616,0.42904383395432166,2.802451062140284,3.511513804,0.7090627418597157,
CHH73B,2021-05-19,2.132801618052194,2.566945886,0.43414426794780603,3.101119866490015,3.686814784,0.585694917509985,
CHH73B,2021-05-20,2.02169253889171,2.5051185620000003,0.4834260231082901,2.783266626749,3.476110264,0.6928436372509998,
CHH73B,2021-05-21,2.0362275832885186,2.485920384,0.4496928007114813,2.7238502199650534,3.469239042,0.7453888220349465,
CHH73B,2021-05-22,2.123396255499635,2.52458758,0.4011913245003651,3.060864038800302,3.6157198,0.5548557611996978,
CHH73B,2021-05-23,2.068896578659274,2.5416319840000003,0.47273540534072644,3.0355307502433155,3.631372924,0.5958421737566844,
CHH73B,2021-05-24,1.9556085721624323,2.4294492260000005,0.4738406538375681,2.6852108583420424,3.355742358,0.6705314996579577,
CHH73B,2021-05-25,1.9938021623786115,2.4565167440000004,0.4627145816213889,2.719602991451021,3.306596468,0.586993476548979,
CHH73B,2021-05-26,2.077809972813962,2.521674826,0.44386485318603786,2.8406459304604454,3.484517714,0.6438717835395544,
CHH73B,2021-05-27,2.0323114332170102,2.526077984,0.4937665507829898,2.7158011870921577,3.4228022080000002,0.7070010209078426,
CHH73B,2021-05-28,2.0172856100714895,2.504740666,0.48745505592851046,2.8487603105523838,3.45106316,0.6023028494476161,
CHH73B,2021-05-29,2.0949385056473355,2.527128124,0.43218961835266434,3.0039737975650365,3.61297078,0.6089969824349635,
CHH73B,2021-05-30,2.208857346789851,2.5710835980000004,0.3622262512101493,3.167438106610474,3.694730284,0.5272921773895258,
CHH73B,2021-05-31,2.014129609147184,2.5243062000000003,0.5101765908528164,2.917398522769966,3.5900873659999997,0.6726888432300338,
CHH73B,2021-06-01,2.026611007034843,2.502235696,0.4756246889651572,2.821660619394679,3.486235714,0.664575094605321,
CHH73B,2021-06-02,2.02471468601529,2.451094152,0.4263794659847102,2.871824460788317,3.508953956,0.637129495211683,
CHH73B,2021-06-03,2.0517266756035917,2.49242721,0.4407005343964081,2.848718710852755,3.4986505,0.6499317891472449,
CHH73B,2021-06-04,2.0803628222320563,2.552247048,0.47188422576794364,2.9335594196296233,3.56009045,0.6265310303703768,
CHH73B,2021-06-05,1.9701069215851386,2.19784322,0.22773629841486165,2.978355238223872,3.43544793,0.4570926917761282,
CHH73B,2021-06-06,2.1954583294758385,2.6010550540000006,0.40559672452416207,3.2241712441492036,3.735961678,0.5117904338507961,
CHH73B,2021-06-07,2.1259761908514507,2.6162667280000003,0.49029053714854953,2.917106302620484,3.543497752,0.6263914493795157,
CHH73B,2021-06-08,2.0996944638490254,2.54321647,0.4435220061509746,2.901178486666263,3.547461896,0.6462834093337371,
CHH73B,2021-06-09,2.048434802542344,2.485345172,0.43691036945765616,2.845510963194791,3.5634534860000002,0.7179425228052092,
CHH73B,2021-06-10,2.065052951068542,2.5889766259999996,0.5239236749314578,2.8317205974864352,3.6213564419999997,0.7896358445135645,
CHH73B,2021-06-11,2.1026709851002434,2.6189741599999996,0.5163031748997562,2.9582919103443075,3.658416558,0.7001246476556924,
CHH73B,2021-06-12,2.089746046940991,2.6242761640000003,0.5345301170590093,3.0766399530891633,3.74082732,0.6641873669108369,
CHH73B,2021-06-13,2.1063773168614093,2.5710321420000004,0.46465482513859113,3.1560314558293583,3.68129034,0.5252588841706416,
CHH73B,2021-06-14,1.9507351403929185,2.25641513,0.30567998960708165,3.035253061376568,3.5753181020000007,0.5400650406234329,
CHH73B,2021-06-15,2.083278145702292,2.59163246,0.508354314297708,2.942482401947776,3.584294414,0.6418120120522239,
CHH74A,2020-10-09,1.854978714722428,2.008634566,0.1536558512775721,1.165123300061717,1.346598458,0.18147515793828317,
CHH74A,2020-10-10,1.916231515320207,2.01770449,0.10147297467979288,1.1213460546636993,1.282611128,0.1612650733363008,
CHH74A,2020-10-11,1.9712987280889738,2.0685446300000003,0.09724590191102656,1.1916780750238298,1.386983466,0.19530539097617017,
CHH74A,2020-10-12,1.9079720662880302,2.039845514,0.13187344771196985,1.2095248515060262,1.4089478,0.1994229484939738,
CHH74A,2020-10-13,1.8760138729774414,2.0887908,0.21277692702255857,1.2913169305755932,1.5366076240000002,0.245290693424407,
CHH74A,2020-10-14,1.8689513942979963,2.0333085040000003,0.164357109702004,1.2113100236998622,1.44359827,0.2322882463001379,
CHH74A,2020-10-15,1.8502175078269918,1.999385404,0.1491678961730083,1.1783412291778372,1.373127242,0.1947860128221628,
CHH74A,2020-10-16,1.9082340594564478,2.076532652,0.16829859254355228,1.2072328462021626,1.441135428,0.2339025817978373,
CHH74A,2020-10-17,1.943285253152659,2.04637766,0.10309240684734111,1.130938410458223,1.17500579,0.044067379541776974,
CHH74A,2020-10-18,1.9639538741461584,2.1077950960000003,0.14384122185384185,1.1710478407580112,1.3913633820000002,0.22031554124198904,
CHH74A,2020-10-19,1.924968621656423,2.07572274,0.15075411834357677,1.1920770655620019,1.4015888,0.2095117344379982,
CHH74A,2020-10-20,1.9708813505862832,2.122293948,0.1514125974137166,1.2312308315888227,1.432840898,0.2016100664111773,
CHH74A,2020-10-21,1.9314021645326669,2.120493794,0.18909162946733327,1.1779637800202323,1.391736266,0.21377248597976783,
CHH74A,2020-10-22,1.9098753850242478,2.05968995,0.1498145649757523,1.1691026870755283,1.369066692,0.19996400492447175,
CHH74A,2020-10-23,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH74A,2020-10-24,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH74A,2020-10-25,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH74A,2020-10-26,,,,,,,Number of data in LHS is 0; Number of data in RHS is 0; 
CHH74A,2020-10-27,1.9041361400582768,2.080913874,0.17677773394172336,1.143160007153733,1.3178143760000003,0.1746543688462674,
CHH74A,2020-10-28,1.9158585090922333,2.108214614,0.19235610490776667,1.1714621898121924,1.409179666,0.23771747618780759,
CHH74A,2020-10-29,1.8868451506807205,2.055166484,0.16832133331927945,1.1516896025716146,1.339268014,0.18757841142838538,
CHH74A,2020-10-30,1.9234777792985607,2.081948946,0.15847116670143913,1.190452257400053,1.4041801919999999,0.213727934599947,
CHH74A,2020-11-01,2.0591982381760694,2.2665336160000003,0.20733537782393086,1.1960658599472866,1.4192015859999998,0.22313572605271315,
CHH74A,2020-11-02,1.9391176016481462,2.148373554,0.2092559523518538,1.1383829118206263,1.3602318260000001,0.2218489141793738,
CHH74A,2020-11-03,1.9667134644048363,2.1353725900000002,0.16865912559516394,1.1646718099919111,1.3457624420000003,0.18109063200808917,
CHH74A,2020-11-04,1.9471442966755947,2.113460686,0.16631638932440507,1.164896017378784,1.360174346,0.19527832862121608,
CHH74A,2020-11-05,1.9128948671017318,2.043152288,0.13025742089826808,1.1315645294049799,1.304231616,0.17266708659502017,
CHH74A,2020-11-06,1.8935755259572689,2.057720374,0.16414484804273122,1.12295989856776,1.3008448160000001,0.1778849174322401,
CHH74A,2020-11-07,1.9147811757889293,2.0675618620000003,0.152780686211071,1.1077461919199143,1.2787556420000001,0.17100945008008583,
CHH74A,2020-11-08,1.9534716024794594,2.0727995359999998,0.11932793352054039,1.101625198826952,1.15559609,0.053970891173047875,
CHH74A,2020-11-09,1.9600302778864174,2.149799108,0.18976883011358248,1.1313181884770562,1.339579796,0.20826160752294376,
CHH74A,2020-11-10,1.9698390640805572,2.178746844,0.20890777991944276,1.1333098918842788,1.279653552,0.1463436601157213,
CHH74A,2020-11-11,1.9302142320035354,2.1200230579999997,0.18980882599646431,1.150809811505205,1.321310874,0.1705010624947949,
CHH74A,2020-11-12,1.9795525254784039,2.18602471,0.206472184521596,1.1427806032618404,1.3355009560000002,0.1927203527381598,
CHH74A,2020-11-13,1.9314584297499942,2.103055712,0.17159728225000603,1.1328870015516141,1.312395672,0.17950867044838592,
CHH74A,2020-11-14,1.908632379632395,2.058004234,0.14937185436760525,1.0974732596450631,1.3060882340000002,0.20861497435493703,
CHH74A,2020-11-15,1.922132745845958,2.10438728,0.18225453415404202,1.085266143789227,1.22365546,0.138389316210773,
CHH74A,2020-11-16,1.8430998901158282,2.016834356,0.17373446588417174,1.0776503145347467,1.234382222,0.15673190746525334,
CHH74A,2020-11-17,1.89197916118446,2.073308752,0.1813295908155399,1.1002286669989585,1.25307353,0.1528448630010415,
CHH74A,2020-11-18,1.8901546910885063,2.02330465,0.13314995891149373,1.103686109480879,1.219896984,0.11621087451912104,
